Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor,in_enable_spread_filter,in_max_spread_points,in_enable_session_filter,in_session_start_hour,in_session_end_hour,in_enable_fifty_buffer,in_fifty_buffer,in_after_tp1_mode,in_trailing_stop_atr_factor_after_tp1,in_be_offset_points,in_symbol_preset,in_enable_plan_c,in_enable_plan_d,in_plan_d_low_vol_ratio,in_plan_d_high_vol_ratio,in_plan_d_buffer_lowvol,in_plan_d_buffer_highvol
2549,842.81,342.81,1.3185,1.684251,1.326151,2.791632,0,33.5201,260,6,105,0.3,1,3,0.6,3.2,false,37,true,3,19,true,0.56,0,3,1,4,false,true,0.12,0.725,0.03,0.09
2559,1259.25,759.25,1.419159,1.934243,1.787985,4.830532,0,25.4442,535,5,102,0.3,1,2.9,0.4,2.4,true,23,false,4,20,true,0.56,0,3,1,4,false,true,0.696,1.925,0.05,0.09
2596,1421.17,921.17,1.883783,2.053958,2.448292,4.60962,0,22.0662,489,6,105,0.4,0,2.7,0.2,2.1,true,39,false,16,22,true,0.52,1,3.3,1,4,false,true,0.696,0.775,0.02,0.06
2441,1115.68,615.68,3.063085,2.481781,1.64682,5.583044,0,31.4385,201,6,105,0.4,0,2,0.9,3.2,true,39,true,6,18,true,0.34,1,2,1,4,false,true,0.696,0.825,0.02,0.08
2444,1279.14,779.14,1.530727,1.916862,1.920909,4.28511,0,25.4897,509,6,106,0.4,1,2.6,0.6,3.5,false,33,false,8,19,true,0.56,0,3,1,4,false,true,0.72,1.35,0.05,0.09
2460,1248.42,748.42,1.368227,1.911174,1.762481,4.810943,0,25.6063,547,5,102,0.3,1,2.9,0.4,2.4,true,23,false,16,19,true,0.2,2,2,1,4,false,true,0.312,1.375,0.03,0.08
2498,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,17,22,true,0.58,0,3,1,4,false,true,0.888,0.725,0.03,0.08
2521,1313.18,813.18,1.636177,2.08492,2.124239,4.721769,0,23.8709,497,6,105,0.4,1,2.2,0.2,3.1,false,37,false,3,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2543,1317.31,817.31,1.959976,1.986351,2.249807,4.263984,0,28.7355,417,6,105,0.4,0,2,0.9,2.7,true,23,false,16,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2551,1340.5,840.5,1.632039,2.069121,2.114412,4.660383,0,24.5609,515,6,105,0.4,1,2.3,0.5,3.5,false,37,false,7,15,false,0.54,2,2.2,1,4,false,true,0.12,1.425,0.02,0.06
2572,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2,0.9,2.7,false,27,false,11,21,false,0.32,1,3.3,1,4,false,true,1.08,2.125,0.02,0.09
2585,1086.66,586.66,2.022966,1.817223,1.37163,4.164618,0,30.5448,290,6,105,0.4,0,2,0.9,3.2,true,39,true,7,23,false,0.6,0,2.7,1,4,false,true,0.696,2.3,0.05,0.06
2634,1332.58,832.58,1.695682,2.224238,2.574459,4.856531,0,19.8883,491,5,105,0.4,0,2,0.2,3.1,false,25,false,15,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2508,1281.26,781.26,1.821119,1.895222,1.836919,4.087238,0,26.7954,429,6,105,0.4,0,2,0.9,2.7,false,27,false,11,21,false,0.32,1,2,1,4,true,false,0.336,2.125,0.03,0.09
2528,1203.63,703.63,1.776843,1.843823,1.672721,3.852481,0,27.3426,396,6,105,0.4,0,2.7,0.8,2.7,false,27,false,4,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2562,1211.25,711.25,1.709736,1.78155,1.743858,3.84651,0,26.6915,416,6,105,0.4,0,2.9,0.9,3.3,true,37,false,8,19,true,0.56,0,3,1,4,false,true,0.504,2.4,0.02,0.07
2593,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,9,20,true,0.56,1,3,1,4,false,true,0.696,0.775,0.02,0.06
2618,1235.05,735.05,1.741825,1.807703,1.784708,3.909761,0,26.9533,422,6,105,0.4,0,2,0.9,2.7,true,39,false,7,19,false,0.38,1,3.9,1,4,false,true,0.312,1.4,0.05,0.08
2639,1248.42,748.42,1.368227,1.911174,1.762481,4.810943,0,25.6063,547,5,102,0.3,1,2.9,0.4,2.4,true,23,false,4,20,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2501,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,12,21,false,0.32,1,3,1,4,false,true,0.696,2.15,0.05,0.08
2530,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,16,19,false,0.56,0,3,1,4,false,true,0.312,1.375,0.03,0.08
2588,1250.88,750.88,1.991724,1.946336,2.066946,4.033143,0,30.4191,377,6,105,0.4,0,2,1,2.7,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.696,2.3,0.05,0.06
2645,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,9,16,true,0.56,0,3,1,4,false,true,0.696,1.825,0.02,0.1
2655,1259.25,759.25,1.419159,1.934243,1.787985,4.830532,0,25.4442,535,5,102,0.3,1,2.9,0.4,2.4,true,23,false,10,21,true,0.2,2,2,1,4,false,true,0.696,1.35,0.05,0.09
2463,1269.3,769.3,1.429926,1.858479,2.000624,3.994148,0,25.1987,538,6,106,0.4,0,2.3,0.2,4,true,39,false,16,19,false,0.38,1,2.3,1,4,true,false,0.144,1.05,0.02,0.09
2502,1294.47,794.47,1.856238,2.279175,2.401808,5.309265,0,20.4285,428,5,100,0.4,0,2.4,1,3.9,true,29,false,10,20,true,0.34,1,2,1,4,false,true,0.732,0.825,0.02,0.08
2522,1292.95,792.95,4.025127,2.991786,2.182752,6.135076,0,30.2948,197,6,105,0.4,0,2,0.9,3.2,true,39,true,7,19,true,0.56,1,3,1,4,false,true,1.08,0.9,0.04,0.05
2534,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2580,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,35,false,18,21,false,0.54,1,2,1,4,false,true,0.312,2.325,0.04,0.08
2595,1405.38,905.38,1.807146,1.973862,2.245653,4.454928,0,23.8733,501,6,105,0.4,0,2.7,0.4,3.4,false,39,false,12,21,false,0.32,1,2.7,1,4,false,true,1.08,2.125,0.02,0.09
2620,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,18,19,false,0.38,1,2.3,1,4,false,true,0.504,1.3,0.04,0.06
2651,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.6,true,23,false,8,23,true,0.6,0,3,1,4,false,true,0.696,1.55,0.05,0.09
2662,1250.62,750.62,1.53501,2.037255,2.295193,4.835376,0,20.9472,489,5,100,0.4,0,2,0.9,2.7,false,27,false,18,21,false,0.42,1,2.2,2,4,true,false,0.768,0.775,0.02,0.06
2446,1149.79,649.79,2.940226,2.338559,2.017856,5.669394,0,23.2981,221,6,105,0.4,0,3,0.8,3.4,false,23,true,15,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2450,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,25,false,7,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2455,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.312,1.4,0.05,0.08
2459,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,17,22,false,0.52,2,3,1,4,false,true,0.888,0.875,0.02,0.06
2636,1450.98,950.98,3.313519,2.92397,2.61776,5.828858,0,31.3116,287,6,105,0.4,0,2.3,0.8,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2644,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,5,19,false,0.38,1,3.9,1,4,false,true,0.888,0.875,0.02,0.06
2653,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,13,22,true,0.52,1,2,1,4,false,true,0.312,1.4,0.05,0.08
2487,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,false,0.38,2,3.1,3,4,true,true,1.116,0.4,0.05,0.08
2499,1159.08,659.08,2.701148,2.363962,1.801503,6.122259,0,25.3547,244,6,105,0.4,0,2,0.3,2.8,true,39,true,10,22,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
2555,1380.15,880.15,1.969016,2.281878,2.360664,5.890613,0,32.0692,447,6,106,0.4,1,2.3,0.5,2.1,true,23,false,3,19,true,0.56,0,3,1,4,false,true,0.12,1.975,0.03,0.05
2565,1244.95,744.95,2.320717,2.253724,2.050622,5.211523,0,31.2604,321,6,105,0.4,0,2,0.3,2.8,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2576,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2.7,true,35,false,15,22,true,0.52,1,2,1,4,false,true,1.08,0.9,0.04,0.05
2589,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2,true,23,false,8,19,true,0.56,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2481,1235.16,735.16,1.637327,2.080498,2.222504,4.569098,0,21.2052,449,5,100,0.4,0,2.4,1,2.3,false,39,false,5,20,true,0.34,1,2,1,4,false,true,0.732,0.825,0.02,0.08
2592,945.99,445.99,1.161432,1.855141,1.784388,6.695083,0,20.8992,384,5,100,0.5,0,2.8,0.8,2.3,false,39,false,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.8,0.03,0.1
2631,1238.21,738.21,1.447471,1.901245,1.979965,4.24111,0,34.4606,510,6,106,0.4,1,2.3,0.5,2.1,true,23,false,7,19,true,0.56,0,3,1,4,false,true,0.732,0.825,0.02,0.08
2671,1303.64,803.64,1.195893,1.883004,1.910654,4.80481,0,24.6494,672,5,104,0.3,1,2.3,0.5,2.3,true,23,false,18,21,false,0.42,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2669,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2,true,33,false,7,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2453,1104.73,604.73,1.489483,1.756073,1.261694,3.730645,0,32.0154,406,6,105,0.4,0,2,0.2,3.1,false,25,false,7,23,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
2480,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.3,false,39,false,15,19,false,0.38,1,2.2,2,4,true,false,0.192,1.975,0.03,0.05
2539,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,false,0.38,1,3.9,1,4,false,true,0.696,0.825,0.02,0.08
2578,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,8,15,false,0.54,0,3,1,4,false,true,0.312,1.4,0.05,0.08
2591,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,2.7,false,23,false,7,19,true,0.56,0,3,1,4,false,true,0.696,2.15,0.05,0.08
2613,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.3,true,23,false,3,19,true,0.56,0,3,1,4,false,true,1.08,2.125,0.02,0.09
2652,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,1,3,1,4,false,true,0.696,0.825,0.02,0.08
2656,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
2660,1004.57,504.57,1.91125,2.081608,2.371768,5.272228,0,40.3039,264,5,105,0.4,0,2.7,0.6,3.2,false,37,true,3,19,true,0.56,0,3,1,4,false,true,0.12,0.725,0.03,0.09
2677,1489.23,989.23,2.448589,2.66742,2.657934,4.806615,0,20.2751,404,5,109,0.4,0,2.3,1,2.2,false,27,false,13,15,true,0.56,0,2.3,1,4,true,true,1.128,2.125,0.02,0.09
2715,1237.36,737.36,1.05639,1.755182,1.690069,4.171009,0,26.3497,698,5,104,0.3,1,2.3,0.5,3.2,false,27,false,17,21,false,0.42,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2883,1409.26,909.26,2.0665,2.161296,2.502918,5.072091,0,28.9819,440,6,105,0.4,0,2.7,0.2,2.1,true,27,false,5,19,true,0.46,1,3.3,1,4,false,true,0.12,0.35,0.02,0.09
2682,1332.58,832.58,1.695682,2.224238,2.574459,4.856531,0,19.8883,491,5,105,0.4,0,2,0.2,3.1,false,25,false,15,19,false,0.38,1,2.2,2,4,true,false,0.768,0.825,0.02,0.08
2711,1319.85,819.85,1.708021,2.225321,2.484695,5.573576,0,20.1884,480,5,100,0.4,0,2.4,1,3.9,true,29,false,15,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2725,1410.75,910.75,1.82515,2.014063,2.325656,4.548559,0,22.9006,499,6,105,0.4,0,2.7,0.2,3.1,false,25,false,15,22,true,0.52,1,3,1,4,false,true,0.504,1.05,0.02,0.08
2775,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.312,1.4,0.05,0.08
2845,1154.92,654.92,2.990502,2.631468,2.232327,6.154006,0,20.75,219,5,105,0.4,0,2.7,0.6,3.2,false,37,true,10,21,false,0.58,1,3.1,1,4,false,true,0.312,1.4,0.05,0.08
2864,1317.31,817.31,1.959976,1.986351,2.249807,4.263984,0,28.7355,417,6,105,0.4,0,2,0.9,2.7,true,23,false,17,22,false,0.52,2,2.2,1,4,true,false,0.72,2.15,0.05,0.08
2695,1371.88,871.88,1.797691,1.98167,2.226399,4.375916,0,23.4333,485,6,105,0.4,0,2,0.2,3.1,false,25,false,14,15,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
2781,1434.55,934.55,1.850594,2.040563,2.362301,4.59498,0,23.1345,505,6,105,0.4,0,2.7,0.2,3.1,false,25,false,18,22,false,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
2792,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,0.96,2.475,0.03,0.08
2815,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
2882,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,12,21,false,0.32,0,3,1,4,false,true,0.888,0.8,0.03,0.1
2702,1413.66,913.66,3.01538,2.609406,2.51503,5.734252,0,30.3632,303,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.696,0.775,0.02,0.06
2718,1410.75,910.75,1.82515,2.014063,2.325656,4.548559,0,22.9006,499,6,105,0.4,0,2,0.2,3.1,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.696,1.825,0.02,0.1
2747,1442.17,942.17,1.971067,2.125611,2.593509,4.71377,0,28.9547,478,6,105,0.4,0,2.7,0.2,2.1,true,27,false,4,23,false,0.54,0,3,1,4,false,true,1.08,1.35,0.02,0.08
2808,1368.88,868.88,1.821551,2.194255,2.13815,5.813239,0,24.1782,477,6,105,0.4,1,2.3,0.5,3.5,false,37,false,14,15,true,0.54,2,2.2,1,4,false,true,0.12,0.35,0.02,0.09
2854,1004.57,504.57,1.91125,2.081608,2.371768,5.272228,0,40.3039,264,5,105,0.4,0,2.7,0.6,3.2,false,37,true,3,19,true,0.56,0,3,1,4,false,true,0.12,1.975,0.03,0.05
2858,1316.39,816.39,1.700813,2.22015,2.474209,5.559973,0,20.2313,480,5,100,0.4,0,2.4,1,3.9,true,29,false,9,21,false,0.42,2,2.9,0,4,true,false,0.912,0.875,0.02,0.06
2726,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,8,21,false,0.42,2,3,1,4,false,true,1.08,0.9,0.04,0.05
2740,1299.01,799.01,4.645407,3.284387,2.199433,6.663963,0,29.9368,172,6,105,0.4,0,2,0.9,3.2,true,39,true,10,19,true,0.56,1,3,1,4,false,true,0.12,1.975,0.03,0.05
2762,812.89,312.89,3.328617,3.061742,2.181939,12.553625,0,17.6449,94,6,105,0.4,0,2.8,0.6,3.2,false,37,true,10,16,true,0.56,0,3,1,4,false,true,1.08,0.8,0.04,0.05
2847,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.2,true,23,true,3,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
2857,1340.28,840.28,1.746944,2.170551,2.162939,4.911434,0,23.662,481,6,105,0.4,1,2.2,0.2,3.1,false,37,false,3,19,true,0.56,0,3,1,4,false,true,0.504,1.3,0.04,0.06
2898,1297.44,797.44,1.614251,2.051033,2.046975,4.62968,0,24.4237,494,6,105,0.4,1,2,0.4,3.4,false,39,false,8,19,true,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
2676,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,9,21,false,0.42,2,3,1,4,false,true,0.312,2.05,0.05,0.06
2828,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,5,20,true,0.34,1,2,1,4,false,true,0.888,0.35,0.03,0.1
2874,1285.11,785.11,1.914902,2.297059,2.373511,5.409481,0,20.5205,410,5,100,0.4,0,2.4,1,3.9,true,29,false,6,20,true,0.34,1,2,1,4,false,true,1.116,0.4,0.05,0.08
2675,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,0.768,0.825,0.02,0.08
2687,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.696,2.3,0.05,0.06
2849,1332.58,832.58,1.695682,2.224238,2.574459,4.856531,0,19.8883,491,5,105,0.4,0,2,0.2,3.1,false,25,false,15,19,false,0.38,1,2.2,2,4,true,false,0.384,0.3,0.05,0.08
2706,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,8,15,false,0.4,2,3,1,4,false,true,0.312,1.4,0.05,0.08
2779,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2.7,0.9,2.7,false,27,false,15,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2789,1394.74,894.74,1.907761,2.447987,2.978892,5.561372,0,18.0375,469,5,105,0.4,0,2,0.2,2.1,true,27,false,16,19,false,0.38,1,2.2,2,4,true,false,1.152,0.4,0.05,0.08
2804,1444.97,944.97,1.90903,2.081189,2.485128,4.655611,0,22.3007,495,6,105,0.4,0,2.7,0.2,2.1,true,39,false,9,21,false,0.42,2,2.9,0,4,false,true,0.888,0.875,0.02,0.06
2852,1370.51,870.51,3.612075,2.912158,2.396251,6.444418,0,27.613,241,6,105,0.4,0,2,0.9,3.2,true,39,true,11,21,false,0.32,1,2.7,1,4,false,true,0.888,0.8,0.03,0.1
2892,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,1.152,1.275,0.03,0.1
2774,1382.3,882.3,1.857474,2.021121,2.344983,4.436955,0,22.5809,475,6,105,0.4,0,2.7,0.2,2.1,true,39,false,17,21,true,0.52,1,3.3,1,4,false,true,0.312,0.475,0.03,0.06
2794,1263.68,763.68,1.561718,2.048435,2.314462,4.766025,0,20.907,489,5,100,0.4,0,2.4,1,3.2,false,37,false,15,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2835,1285.11,785.11,1.914902,2.297059,2.373511,5.409481,0,20.5205,410,5,100,0.4,0,2.4,1,3.9,true,29,false,7,23,true,0.34,1,2,1,4,false,true,0.732,1.35,0.05,0.09
2887,1379.5,879.5,1.920306,2.063392,2.420998,4.491804,0,29.6277,458,6,105,0.4,0,2.7,0.2,2.1,true,35,false,8,19,true,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
2956,1315.96,815.96,2.833194,2.453231,2.246091,5.607904,0,31.1842,288,6,105,0.4,0,2.3,0.8,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.12,1.025,0.03,0.09
3091,1434.55,934.55,1.850594,2.040563,2.362301,4.59498,0,23.1345,505,6,105,0.4,0,2,0.2,3.1,false,25,false,10,21,false,0.42,2,3,1,4,false,true,0.888,0.875,0.02,0.06
3127,1328.83,828.83,1.615653,2.034731,2.085054,4.63075,0,24.7392,513,6,105,0.4,1,2.3,0.5,3.5,false,37,false,11,21,false,0.54,2,2.2,1,4,false,true,0.888,0.8,0.03,0.1
2964,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.696,1.35,0.05,0.09
3099,1369.78,869.78,3.062606,2.621635,2.394241,6.083497,0,30.2006,284,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.12,1.425,0.02,0.06
2990,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,9,21,false,0.42,2,3,1,4,false,true,0.504,2.4,0.02,0.07
3055,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.696,2.15,0.05,0.08
3057,1457.02,957.02,1.997954,2.164003,2.634387,4.775339,0,28.9547,479,6,105,0.4,0,2.7,0.2,2.1,true,27,false,9,21,false,0.42,2,3,1,4,false,true,0.12,1.975,0.03,0.05
3086,1251.4,751.4,3.354464,2.528105,2.068377,5.824775,0,28.6623,224,6,105,0.4,0,2,0.9,3.2,true,39,true,10,21,true,0.56,0,3,1,4,false,true,0.12,1.975,0.03,0.05
2955,1421.32,921.32,1.835299,2.008296,2.28519,4.520373,0,23.6501,502,6,105,0.4,0,2.7,0.4,3.4,false,39,false,9,21,false,0.42,2,3,1,4,false,true,0.12,1.975,0.03,0.05
2961,1328.83,828.83,1.615653,2.034731,2.085054,4.63075,0,24.7392,513,6,105,0.4,1,2.3,0.5,3.5,false,37,false,7,15,false,0.54,2,2.2,1,4,false,true,0.888,0.8,0.03,0.1
3058,584.7,84.7,16.94,0,1.771967,1.548513,0,8.2756,5,6,105,0.4,0,2,0.9,3.2,true,23,true,14,15,true,0.54,1,2.2,0,4,false,true,0.12,0.35,0.02,0.09
2949,1104.73,604.73,1.489483,1.756073,1.261694,3.730645,0,32.0154,406,6,105,0.4,0,2,0.2,3.1,false,25,false,3,15,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
3003,1203.63,703.63,1.776843,1.843823,1.672721,3.852481,0,27.3426,396,6,105,0.4,0,2.8,0.8,2.3,false,39,false,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
3020,1340.5,840.5,1.632039,2.069121,2.114412,4.660383,0,24.5609,515,6,105,0.4,1,2.3,0.5,3.5,false,37,false,8,15,false,0.54,2,2.2,1,4,false,true,0.12,1.425,0.02,0.06
3079,1410.75,910.75,1.82515,2.014063,2.325656,4.548559,0,22.9006,499,6,105,0.4,0,2.7,0.2,2.1,false,27,false,16,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2970,1401.95,901.95,2.996512,2.582674,2.482796,5.638877,0,30.5254,301,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.504,1.825,0.03,0.05
3044,1252.71,752.71,1.561639,1.966314,2.018855,4.346566,0,34.575,482,6,106,0.4,1,2.3,0.5,2.1,true,23,false,3,19,true,0.56,0,3,1,4,false,true,0.696,2.3,0.05,0.06
2988,1302.11,802.11,2.304914,2.133164,2.207966,4.727811,0,30.5054,348,6,105,0.4,0,2,0.9,3.4,false,23,true,3,22,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
3093,1489.23,989.23,2.448589,2.66742,2.657934,4.806615,0,20.2751,404,5,109,0.4,0,2.3,1,2.2,false,27,false,13,15,true,0.56,0,2.3,1,4,true,true,0.552,2.4,0.02,0.07
3137,1418.37,918.37,1.945699,2.097177,2.527995,4.666965,0,28.9547,472,6,105,0.4,0,2.7,0.2,2.1,true,27,false,4,19,true,0.56,0,3,1,4,false,true,1.08,2.125,0.02,0.09
2983,1027.42,527.42,1.28639,1.691635,1.306303,3.545869,0,30.0197,410,6,105,0.4,1,2.6,0.6,3.5,false,33,false,4,22,true,0.34,1,3,1,4,false,true,0.696,1.925,0.05,0.09
3047,1398.19,898.19,2.842373,2.675259,2.472445,6.053784,0,30.7091,316,6,105,0.4,0,2,0.9,3.7,false,37,true,4,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
3077,1401.95,901.95,2.996512,2.582674,2.482796,5.638877,0,30.5254,301,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.888,0.725,0.03,0.08
3143,1368.69,868.69,1.713393,2.068933,2.162696,4.753664,0,24.3295,507,6,105,0.4,1,2.6,0.6,3.5,false,33,false,12,21,false,0.42,2,3,1,4,false,true,0.696,1.825,0.02,0.1
3346,1400.33,900.33,3.137038,2.799616,2.478336,5.669865,0,31.2717,287,6,105,0.4,0,2.3,0.7,3.4,true,39,true,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
