Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_allow_single_entry,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor
1502,53,520.95,0.348462,1.56314,2.051792,7.341489,0,25.5048,1495,true,1,84,1,0,3.2,0.3,2.4
1546,57.14,520.92,0.346587,1.592918,2.190672,7.718957,0,23.874,1503,true,1,84,1,1,3.4,0.5,3.6
3888,51.82,520.21,1.209791,1.720143,1.320229,3.116802,0,27.92,430,true,5,110,0.4,0,2.8,0.9,2.1
1415,51.05,514.66,1.202477,1.702867,1.294449,3.052602,0,28.2109,428,true,5,110,0.4,0,3.4,1,1.8
2507,51.13,513.28,1.115826,1.743098,1.380936,3.311361,0,26.9019,460,true,5,110,0.4,0,3.6,0.3,2.6
1128,51.15,509.72,1.185395,1.705622,1.293607,3.06562,0,28.1291,430,true,5,110,0.4,0,3.4,0.9,2.4
2311,50.13,508.31,1.100238,1.746307,1.382066,3.31147,0,26.7924,462,true,5,110,0.4,0,2.2,0.2,2.8
1506,51.93,503.89,1.177313,1.790106,1.636325,4.08352,0,26.2564,428,true,6,114,0.5,1,3,0.3,3.6
1449,50.88,498.34,1.130023,1.699493,1.288733,3.066709,0,27.9811,441,true,5,110,0.4,0,2.6,0.7,3.1
2634,50.03,497.07,1.080587,1.71963,1.337324,3.219433,0,27.2213,460,true,5,110,0.4,0,3,0.3,3.1
2151,50.21,495.53,1.152395,1.685978,1.257595,2.991311,0,28.417,430,true,5,110,0.4,0,3.4,0.9,2.8
1835,70.26,495.39,1.543271,2.17737,2.253002,5.004393,0,26.4076,321,true,6,90,0.4,1,2.6,0.7,2.3
579,50,492.25,1.144767,1.681437,1.24927,2.974896,0,28.4844,430,true,5,110,0.4,0,3.4,0.9,2.9
2557,53.37,489.99,1.121259,1.724409,1.374947,3.331134,0,26.5322,437,true,5,108,0.4,0,2.2,0.5,2.8
1587,63.36,489.51,2.364783,2.353696,1.874799,5.228607,0,22.8676,207,true,10,86,0.5,1,2.6,0.4,2.1
1542,63.27,488.51,2.359952,2.350931,1.870969,5.219224,0,22.8876,207,true,10,86,0.5,1,2.6,0.4,2.7
847,63.11,486.71,2.351256,2.345953,1.864075,5.203781,0,22.9238,207,true,10,86,0.5,1,2.6,0.4,3.7
1357,63.1,486.51,2.35029,2.3454,1.863309,5.202074,0,22.9278,207,true,10,86,0.5,1,2.6,0.4,3.8
637,70.55,485.96,0.49791,1.497879,2.890898,5.415949,0,16.1557,976,true,2,118,0.7,1,4,0.5,2
1557,69.57,485.77,0.459574,1.496241,2.791942,5.696523,0,16.3715,1057,true,2,118,0.7,1,2.2,1,2.2
1654,40.81,484.63,1.051258,1.623583,1.078946,2.926323,0,36.0918,461,true,6,110,0.4,0,3.4,0.2,2
1154,46.39,483.54,1.332066,1.858985,1.212548,4.845638,0,29.8555,363,true,6,118,0.6,1,2,0.4,2.4
2583,49.22,482.98,1.087793,1.676111,1.260814,3.070623,0,28.1064,444,true,5,110,0.4,0,2,0.6,2.9
2596,48.97,482.55,1.086824,1.682976,1.272581,3.10229,0,27.9116,444,true,5,110,0.4,0,2.2,0.5,2.8
1855,66.49,482.15,2.41075,2.211219,1.84661,4.881426,0,23.016,200,true,10,86,0.5,0,3.2,0.4,2.6
1680,70.31,481.82,0.493668,1.493638,2.86627,5.375855,0,16.179,976,true,2,118,0.7,1,4,0.5,2.5
1051,50,481.02,1.118651,1.729028,1.582199,3.864212,0,26.4743,430,true,6,114,0.5,1,2.6,0.7,3.7
1764,70.74,480.83,0.494681,1.468344,2.960229,5.155709,0,15.9778,972,true,2,118,0.7,0,2,0.5,2.1
655,70.29,478.67,0.452002,1.492125,2.859268,5.690778,0,15.6811,1059,true,2,118,0.7,1,2.2,0.9,2
1623,64.04,477.56,2.307053,2.155229,1.828751,4.705745,0,23.3352,207,true,10,88,0.5,0,2.4,0.4,1.5
1249,70.15,476.32,0.449783,1.489709,2.84523,5.667029,0,15.702,1059,true,2,118,0.7,1,2.2,0.9,2.3
951,45.69,476.02,1.31135,1.814991,1.184542,4.728267,0,30.4837,363,true,6,118,0.6,1,2,0.7,2.4
1139,71.52,473.8,1.499367,2.054318,2.154812,4.491975,0,26.9692,316,true,6,90,0.4,1,4,0.7,2.2
1252,43.86,471.44,0.367738,1.327803,1.722218,4.053754,0,22.1074,1282,true,2,106,0.6,0,3.2,0.8,3
347,43.8,470.87,0.367293,1.327407,1.720136,4.049546,0,22.1175,1282,true,2,106,0.6,0,3.2,0.8,3.1
1662,69.61,467.69,0.441634,1.480836,2.79368,5.57576,0,15.7748,1059,true,2,118,0.7,1,2.2,0.9,3.6
1566,69.57,466.99,0.440973,1.480116,2.789499,5.569155,0,15.777,1059,true,2,118,0.7,1,2.2,0.9,3.7
1815,70.98,464.8,1.470886,2.034291,2.11388,4.402653,0,27.0655,316,true,6,90,0.4,1,4,0.7,3.6
1552,70.88,463.2,1.465823,2.030731,2.106604,4.385183,0,27.0822,316,true,6,90,0.4,1,4,0.7,3.8
1176,46.2,462.43,0.336313,1.302976,1.873096,3.718926,0,21.768,1375,true,2,116,0.6,0,3.6,0.5,2.5
956,44.19,460.25,0.358171,1.322295,1.73163,4.030803,0,21.8642,1285,true,2,106,0.6,0,4,0.7,3.6
279,49.29,459.1,0.347277,1.307082,1.944927,3.671912,0,20.7847,1322,true,2,118,0.6,0,3.6,0.5,2.5
1436,42.07,455.63,0.355406,1.31681,1.66058,3.943246,0,22.4339,1282,true,2,106,0.6,0,3.2,0.8,2.2
922,46.44,452.24,0.342088,1.302494,1.852456,3.631771,0,21.4901,1322,true,2,118,0.6,0,3.6,0.5,2.2
1397,67.43,451.32,0.441173,1.467956,2.599171,5.36238,0,16.7201,1023,true,2,118,0.7,1,3,0.4,3.6
1333,39.2,448.65,0.252476,1.415163,1.507003,5.689165,0,25.2654,1777,true,1,84,0.9,1,3.2,0.7,3.6
632,42.25,444.92,0.310915,1.320342,1.755247,3.975813,0,23.2254,1431,true,2,116,0.6,1,3,0.2,1.7
1648,66.55,444.32,0.422357,1.464716,2.490304,5.447178,0,16.8752,1052,true,2,118,0.7,1,2.6,0.4,2.1
1661,44.23,443.13,1.042659,1.61737,1.395421,3.588724,0,27.3071,425,true,6,114,0.5,1,4,0.5,2
877,40.56,439.95,0.343175,1.305907,1.606595,3.836453,0,22.6907,1282,true,2,106,0.6,0,3.2,0.8,1.5
1515,62.3,439.39,0.452047,1.459354,2.25386,5.175557,0,18.4683,972,true,2,120,0.7,1,3,0.4,2
2271,84.05,438.59,0.749726,1.646964,2.741188,4.85987,0,16.4618,585,true,3,94,0.5,0,2.8,1,3.7
1099,84.03,438.16,0.748991,1.64633,2.7385,4.855287,0,16.4638,585,true,3,94,0.5,0,2.8,1,3.8
762,36.69,432.99,0.903946,1.529159,1.006345,3.095709,0,33.377,479,true,6,118,0.5,1,2.6,0.4,3.7
1816,80.69,432.22,0.737577,1.641019,2.510134,4.868899,0,17.6527,586,true,3,94,0.5,0,2.8,0.9,2.9
1431,59.25,431.45,1.276479,1.947263,1.962207,4.535304,0,26.2018,338,true,6,90,0.4,1,1.6,1,2.2
1416,36.55,430.85,0.899478,1.526544,1.001301,3.083393,0,33.4341,479,true,6,118,0.5,1,2.6,0.4,4
2182,78.31,428.01,0.730392,1.634775,2.374272,4.849463,0,18.4733,586,true,3,94,0.5,0,2.8,0.9,1.6
1219,39.82,419.41,0.326389,1.293696,1.576848,3.735801,0,22.6368,1285,true,2,106,0.6,0,4,0.7,2
2022,43.49,417.31,0.927356,1.601675,1.211104,2.990589,0,27.3785,450,true,5,106,0.4,0,3.6,0.3,2.3
1982,52.72,411.59,1.262546,1.805712,1.116509,4.229884,0,29.2066,326,true,5,120,0.5,1,3.6,0.8,3.7
2398,63.91,405.42,1.303601,1.853408,1.408589,4.748438,0,24.3562,311,true,5,110,0.5,0,3.4,0.7,2.2
4386,62.62,401.13,1.3371,1.833933,1.373733,4.666108,0,24.7089,300,true,5,110,0.5,0,3.4,0.9,1.5
4383,62.62,401.13,1.3371,1.833933,1.373733,4.666108,0,24.7089,300,true,5,110,0.5,0,3.2,0.9,1.5
4330,62.62,401.13,1.3371,1.833933,1.373733,4.666108,0,24.7089,300,true,5,110,0.5,0,2.6,0.9,1.5
1301,74.94,400.41,1.259151,1.946305,2.306775,4.491535,0,34.3057,318,true,6,90,0.4,0,3.4,0.7,3.7
1545,74.52,398.76,1.269936,1.922116,2.289093,4.550574,0,34.6487,314,true,6,90,0.4,0,1,0.8,1.5
4334,62.38,398.08,1.326933,1.827592,1.363288,4.633067,0,24.7728,300,true,5,110,0.5,0,2.6,0.9,1.7
969,60.84,394.16,0.427505,1.372425,2.183712,4.22612,0,18.5195,922,true,2,118,0.7,0,3.6,0.9,3.6
1852,60.53,393.36,0.426638,1.371669,2.17928,4.220381,0,18.6531,922,true,2,118,0.7,0,2.2,0.9,2.5
3976,61.88,391.74,1.3058,1.814411,1.341575,4.565233,0,24.9068,300,true,5,110,0.5,0,2.6,0.9,2.1
22,0.98,389.28,21.626667,13.1612,2.48773,5.188086,0,24.7219,18,true,16385,98,0.5,0,1.6,0.6,2.2
4303,61.62,388.33,1.294433,1.807322,1.329897,4.528626,0,24.9795,300,true,5,110,0.5,0,2.4,0.9,2.3
896,34.61,387.99,0.235717,1.264979,1.636605,2.746191,0,47.342,1646,true,2,84,0.3,1,3.8,0.7,3.5
2278,41.4,387.92,0.883645,1.548002,1.135232,2.748615,0,27.8594,439,true,5,106,0.4,0,2.2,0.5,2.8
1588,41.38,382.16,0.344288,1.39679,1.579892,4.809159,0,23.5398,1110,true,2,118,0.7,1,2.2,0.2,3.8
4234,61.12,381.95,1.273167,1.794058,1.308048,4.460059,0,25.1166,300,true,5,110,0.5,0,3.4,0.9,2.7
70,1.18,376.28,19.804211,9.35992,2.404652,4.825234,0,25.2566,19,true,16385,114,0.5,1,1,0.6,2.7
149,1.18,375.14,19.744211,9.128711,2.397367,4.815463,0,25.2656,19,true,16385,116,0.5,1,1.8,0.7,2.8
351,0.97,372.25,20.680556,11.977588,2.378898,5.116146,0,24.7219,18,true,16385,94,0.5,0,3,0.8,3.3
371,0.97,371.29,20.627222,11.647835,2.372763,5.10486,0,24.7219,18,true,16385,94,0.5,0,3.2,0.9,1.8
4172,59.57,369.46,1.235652,1.755357,1.255983,4.194026,0,25.5287,299,true,5,110,0.5,0,2.6,1,2.8
1393,53.82,367.73,0.611864,1.518068,1.692892,4.173706,0,22.7813,601,true,3,94,0.5,0,2.2,0.8,2.1
505,53.81,367.6,0.611647,1.517885,1.692294,4.170945,0,22.7763,601,true,3,94,0.5,0,1.2,0.8,2.2
1568,53.9,366.64,1.094448,1.837862,1.667455,4.447002,0,25.8652,335,true,6,90,0.4,1,1.6,0.6,2.4
2625,37.14,359.83,0.775496,1.497924,1.088448,2.724537,0,27.7709,464,true,5,104,0.4,0,3.6,0.3,2.3
1175,36.15,359.78,0.364888,1.344057,1.426453,4.080717,0,25.6108,986,true,2,118,0.7,0,3.8,0.3,2.9
1675,52.89,355.71,1.077909,1.631778,1.617746,3.442657,0,27.2405,330,true,6,90,0.4,1,4,1,2.2
708,35.36,342.38,0.339663,1.325055,1.398725,3.922141,0,25.2272,1008,true,2,118,0.7,0,3.6,0.2,3.1
2589,35.17,339.01,0.730625,1.469114,1.02547,2.584086,0,28.2652,464,true,5,104,0.4,0,3,0.3,3.1
1765,68.9,337.4,1.007164,1.789905,1.944444,4.409469,0,33.359,335,true,6,90,0.4,0,2.6,0.4,2.1
567,67.13,333.33,0.98911,1.795936,1.920989,4.279464,0,33.1423,337,true,6,90,0.4,0,1,0.3,4
965,63.88,330.92,0.979053,1.803145,1.9071,4.440639,0,32.9372,338,true,6,90,0.4,0,1,0.2,2
582,52.17,324.56,0.914254,1.641715,1.786831,3.733602,0,25.5691,355,true,6,86,0.4,1,1.8,1,2.4
1634,66.96,321.45,0.959552,1.752564,1.852524,4.225011,0,33.4232,335,true,6,90,0.4,0,3.2,0.4,2.6
1405,65.69,321.3,0.953412,1.76721,1.85166,4.301041,0,32.966,337,true,6,90,0.4,0,1,0.3,2.7
1180,49.6,300.98,0.847831,1.639906,1.763727,3.919479,0,33.9426,355,true,6,84,0.4,1,1.6,1,1.5
4381,99.89,300.07,1.923526,3.917266,8.312188,16.596876,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,1.5
3582,99.89,300.07,1.923526,3.917266,8.312188,16.596876,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,1.5
3885,99.89,299.5,1.919872,3.911725,8.296399,16.568593,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,1.6
4049,99.89,299.28,1.918462,3.909586,8.290305,16.556806,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,1.7
4117,99.89,298.71,1.914808,3.904044,8.274515,16.52754,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,1.8
4064,99.89,297.61,1.907756,3.89335,8.244044,16.477434,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2
3789,99.89,297.43,1.906603,3.840512,8.135394,16.426879,0,7.0233,156,true,5,108,0.8,0,2.6,1,1.7
3817,99.89,297.43,1.906603,3.840512,8.135394,16.426879,0,7.0233,156,true,5,108,0.8,0,1.8,1,1.7
3689,99.89,296.86,1.902949,3.835068,8.119803,16.397658,0,7.0233,156,true,5,108,0.8,0,3.4,1,1.8
3691,99.89,296.63,1.901474,3.883823,8.216898,16.430532,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2.1
3735,99.89,296.63,1.901474,3.883823,8.216898,16.430532,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,2.1
3968,99.89,296.45,1.900321,3.882073,8.211911,16.419995,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,2.2
3892,99.89,295.76,1.895897,3.824563,8.089716,16.347586,0,7.0233,156,true,5,108,0.8,0,2.6,1,2
4296,99.89,295.15,1.891987,3.869434,8.1759,16.354591,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2.5
3787,99.89,294.25,1.886218,3.860684,8.15097,16.310069,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2.6
3549,99.89,294.25,1.886218,3.860684,8.15097,16.310069,0,6.9322,156,true,5,108,0.8,0,2.6,0.9,2.6
3480,99.89,294.03,1.884808,3.808041,8.042396,16.262298,0,7.0233,156,true,5,108,0.8,0,2.6,1,2.3
4041,99.89,294.01,1.884679,3.858351,8.144321,16.297154,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2.7
4086,99.89,293.83,1.883526,3.806131,8.036926,16.2508,0,7.0233,156,true,5,108,0.8,0,1.6,1,2.4
3993,99.89,293.83,1.883526,3.806131,8.036926,16.2508,0,7.0233,156,true,5,108,0.8,0,3.4,1,2.4
4124,99.89,293.3,1.880128,3.80107,8.022429,16.224903,0,7.0233,156,true,5,108,0.8,0,2.6,1,2.5
4102,99.89,293.05,1.878526,3.849018,8.117729,16.24954,0,6.9322,156,true,5,108,0.8,0,3.4,0.9,2.8
3661,99.89,292.4,1.874359,3.792474,7.997812,16.180441,0,7.0233,156,true,5,108,0.8,0,3.4,1,2.6
3512,99.89,292.4,1.874359,3.792474,7.997812,16.180441,0,7.0233,156,true,5,108,0.8,0,2.6,1,2.6
4042,99.89,291.02,1.865513,3.779295,7.960066,16.109463,0,7.0233,156,true,5,108,0.8,0,1.6,1,2.9
3906,99.89,291.02,1.865513,3.779295,7.960066,16.109463,0,7.0233,156,true,5,108,0.8,0,3.4,1,2.9
4347,99.85,290.85,1.690988,3.288176,7.440522,16.277577,0,7.729,172,true,5,104,0.8,0,3.2,0.9,1.5
4346,99.85,290.85,1.690988,3.288176,7.440522,16.277577,0,7.729,172,true,5,104,0.8,0,2.6,0.9,1.5
1163,71.57,290.58,3.725385,2.473754,1.937458,3.481005,0,20.5997,78,true,30,106,0.3,1,1.8,0.6,2.4
4074,99.89,289.92,1.858462,3.818588,8.031025,16.081554,0,6.9322,156,true,5,108,0.8,0,3.2,0.9,3.5
4112,99.89,288.23,1.847628,3.75265,7.883753,15.961067,0,7.0233,156,true,5,108,0.8,0,2.6,1,3.4
4239,99.84,287.24,1.67,3.221157,7.255368,16.05615,0,7.8348,172,true,5,104,0.8,0,3.4,1,2
4295,99.85,286.65,1.66657,3.255133,7.333078,16.080153,0,7.729,172,true,5,104,0.8,0,1.6,0.9,2.8
3724,99.84,286.42,1.757178,3.471055,7.072099,15.937462,0,7.9085,163,true,5,106,0.8,0,2.6,1,2.3
1748,79.91,286.22,1.483005,3.141083,2.185219,9.360399,0,16.9989,193,true,5,110,0.8,1,1,1,3.8
3394,99.84,285.14,1.657791,3.204918,7.202324,15.956967,0,7.8348,172,true,5,104,0.8,0,3.4,1,2.6
1677,66.28,274.94,3.570649,2.374631,1.930081,3.287294,0,22.9725,77,true,30,106,0.3,1,1.6,1,1.6
1467,66.28,274.94,3.570649,2.374631,1.930081,3.287294,0,22.9725,77,true,30,106,0.3,1,1.6,1,1.5
808,58,274.77,0.853323,1.611606,1.583506,3.597416,0,33.9317,322,true,6,90,0.4,0,2,0.6,2.9
1311,48.33,273.58,0.797609,1.548542,1.149448,4.31833,0,23.5283,343,true,5,104,0.5,0,1,0.3,4
1073,66.03,272.64,3.540779,2.363132,1.913935,3.265252,0,22.9725,77,true,30,104,0.3,1,1.6,1,1.5
4370,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,2.8,0.9,1.5
4349,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,3,0.9,1.5
4342,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,1.4,0.9,1.5
4307,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,4,0.9,1.5
4298,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,1,0.9,1.5
4299,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,1.5
4278,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,2.4,0.9,1.5
4205,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,1.8,0.9,1.5
4212,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,1.5
4161,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,1.5
3547,99.92,271.8,1.753548,3.242574,7.22488,13.603359,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,1.5
543,47.64,271.69,0.808601,1.523709,1.095303,3.933637,0,24.3248,336,true,5,104,0.5,0,3.4,0.7,3.7
4344,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,3.6,0.9,1.6
4340,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,4,0.9,1.6
4324,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,1.6
4327,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,1.6
4300,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,1,0.9,1.6
4244,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,1.6
3539,99.92,271.18,1.749548,3.237459,7.2084,13.57471,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,1.6
4287,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,1.8,0.9,1.7
4264,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,1.7
4208,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,1.7
4202,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,1,0.9,1.7
3834,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,1.7
3665,99.92,270.87,1.747548,3.234901,7.200159,13.559376,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,1.7
1550,38.73,270.26,0.439447,1.37509,1.256088,2.832774,0,21.8343,615,true,5,88,0.3,1,1,0.5,3
4332,99.92,270.21,1.74329,3.229455,7.182616,13.528625,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,1.8
4323,99.92,270.21,1.74329,3.229455,7.182616,13.528625,0,6.0115,155,true,5,110,0.8,0,4,0.9,1.8
4311,99.92,270.21,1.74329,3.229455,7.182616,13.528625,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,1.8
4251,99.92,270.21,1.74329,3.229455,7.182616,13.528625,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,1.8
4393,99.92,269.79,1.740581,3.189676,7.171451,13.480094,0,6.0286,155,true,5,110,0.8,0,1.8,1,1.5
4309,99.92,269.79,1.740581,3.189676,7.171451,13.480094,0,6.0286,155,true,5,110,0.8,0,3.2,1,1.5
4134,99.92,269.79,1.740581,3.189676,7.171451,13.480094,0,6.0286,155,true,5,110,0.8,0,1.6,1,1.5
4101,99.92,269.79,1.740581,3.189676,7.171451,13.480094,0,6.0286,155,true,5,110,0.8,0,2.6,1,1.5
4333,99.92,269.56,1.739097,3.224092,7.165338,13.502415,0,6.0115,155,true,5,110,0.8,0,3,0.9,1.9
4277,99.92,269.56,1.739097,3.224092,7.165338,13.502415,0,6.0115,155,true,5,110,0.8,0,4,0.9,1.9
4218,99.92,269.56,1.739097,3.224092,7.165338,13.502415,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,1.9
4152,99.92,269.56,1.739097,3.224092,7.165338,13.502415,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,1.9
4168,99.92,269.56,1.739097,3.224092,7.165338,13.502415,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,1.9
4253,99.92,269.17,1.736581,3.184644,7.154971,13.451485,0,6.0286,155,true,5,110,0.8,0,3.4,1,1.6
4081,99.92,269.17,1.736581,3.184644,7.154971,13.451485,0,6.0286,155,true,5,110,0.8,0,1.6,1,1.6
4099,99.92,269.17,1.736581,3.184644,7.154971,13.451485,0,6.0286,155,true,5,110,0.8,0,2.6,1,1.6
4326,99.92,268.97,1.73529,3.219224,7.149654,13.476077,0,6.0115,155,true,5,110,0.8,0,1,0.9,2
4281,99.92,268.97,1.73529,3.219224,7.149654,13.476077,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,2
4210,99.92,268.97,1.73529,3.219224,7.149654,13.476077,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,2
3894,99.92,268.97,1.73529,3.219224,7.149654,13.476077,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,2
3510,99.92,268.97,1.73529,3.219224,7.149654,13.476077,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,2
4317,99.92,268.86,1.734581,3.182128,7.14673,13.436174,0,6.0286,155,true,5,110,0.8,0,3.4,1,1.7
4247,99.92,268.86,1.734581,3.182128,7.14673,13.436174,0,6.0286,155,true,5,110,0.8,0,1.8,1,1.7
4270,99.92,268.86,1.734581,3.182128,7.14673,13.436174,0,6.0286,155,true,5,110,0.8,0,3.2,1,1.7
3709,99.92,268.86,1.734581,3.182128,7.14673,13.436174,0,6.0286,155,true,5,110,0.8,0,2.6,1,1.7
361,47.01,268.85,0.814697,1.503398,1.055887,3.731543,0,24.8781,330,true,5,104,0.5,0,1.4,1,1.5
4259,99.92,268.2,1.730323,3.176771,7.129187,13.405468,0,6.0286,155,true,5,110,0.8,0,4,1,1.8
4181,99.92,268.2,1.730323,3.176771,7.129187,13.405468,0,6.0286,155,true,5,110,0.8,0,1.6,1,1.8
4145,99.92,268.2,1.730323,3.176771,7.129187,13.405468,0,6.0286,155,true,5,110,0.8,0,2.6,1,1.8
3362,99.92,268.2,1.730323,3.176771,7.129187,13.405468,0,6.0286,155,true,5,110,0.8,0,3.4,1,1.8
4274,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,1,0.9,2.1
4228,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,4,0.9,2.1
4187,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,2.1
4130,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,2.1
3584,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,2.1
2535,99.92,267.96,1.728774,3.210891,7.122807,13.430972,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,2.1
1465,47.4,267.89,0.790236,1.530223,1.114073,4.18548,0,23.8469,339,true,5,104,0.5,0,3.4,0.4,3.8
4282,99.92,267.64,1.72671,3.208251,7.114301,13.415367,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,2.2
4271,99.92,267.64,1.72671,3.208251,7.114301,13.415367,0,6.0115,155,true,5,110,0.8,0,1,0.9,2.2
4217,99.92,267.64,1.72671,3.208251,7.114301,13.415367,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,2.2
3873,99.92,267.64,1.72671,3.208251,7.114301,13.415367,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,2.2
3828,99.92,267.64,1.72671,3.208251,7.114301,13.415367,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,2.2
1083,47.14,267.59,0.796399,1.515806,1.079471,3.918609,0,24.4111,336,true,5,104,0.5,0,3.8,0.7,2.2
4248,99.92,267.55,1.726129,3.171496,7.111909,13.379261,0,6.0286,155,true,5,110,0.8,0,3.2,1,1.9
4263,99.92,267.55,1.726129,3.171496,7.111909,13.379261,0,6.0286,155,true,5,110,0.8,0,1.6,1,1.9
4220,99.92,267.55,1.726129,3.171496,7.111909,13.379261,0,6.0286,155,true,5,110,0.8,0,2.6,1,1.9
3450,99.92,267.55,1.726129,3.171496,7.111909,13.379261,0,6.0286,155,true,5,110,0.8,0,3.4,1,1.9
1126,47.63,267.55,0.803453,1.516097,1.068875,3.881147,0,24.5918,333,true,5,104,0.5,0,2.2,0.8,2.9
1477,47.52,267.49,0.779854,1.536332,1.124664,4.275121,0,23.6579,343,true,5,104,0.5,0,3.6,0.3,2.5
4240,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,3.2,0.9,2.3
4225,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,2.4,0.9,2.3
4188,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,1.6,0.9,2.3
4095,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,1.8,0.9,2.3
4094,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,2.6,0.9,2.3
4122,99.92,267,1.722581,3.20297,7.097289,13.385928,0,6.0115,155,true,5,110,0.8,0,3.4,0.9,2.3
4242,99.92,266.96,1.722323,3.166707,7.096225,13.352951,0,6.0286,155,true,5,110,0.8,0,2.4,1,2
