Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpRiskPercent,InpUseDailyFilter,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
4787,10090.74,90.74,1.890417,3.47046,3.881095,13.037495,0,0.2319,48,2,30,4,7,28,40,300,350,500,true,400,100,0.3,true,true,true,31,26,true,18,10,false
4107,10095.78,95.78,1.451212,3.46983,5.019916,13.868062,0,0.1889,66,2,30,4,6,26,50,250,500,500,true,200,250,0.3,false,true,false,31,26,true,17,20,false
7717,10085.52,85.52,1.295758,3.46811,4.949074,15.068558,0,0.1712,66,2,30,4,11,24,55,200,250,600,true,150,250,0.3,false,true,false,31,26,true,17,10,true
5691,10085.52,85.52,1.295758,3.46811,4.949074,15.068558,0,0.1712,66,2,30,4,11,24,55,200,250,600,true,150,250,0.3,false,true,true,30,26,true,18,10,false
6197,10029.74,29.74,0.901212,3.466003,1.792646,32.067268,0,0.1651,33,1,16385,1,5,26,50,200,250,300,true,150,150,0.5,true,true,false,31,29,true,12,40,false
2250,10037.2,37.2,2.48,3.460317,0.771784,0.764264,0,0.4796,15,2,16385,3,6,16,25,300,400,900,false,350,250,0.2,true,true,true,20,20,true,13,40,true
1664,10037.2,37.2,2.48,3.460317,0.771784,0.764264,0,0.4796,15,2,16385,3,6,16,25,300,400,900,false,350,150,0.2,true,true,true,20,20,true,13,40,true
1461,10037.2,37.2,2.48,3.460317,0.771784,0.764264,0,0.4796,15,2,16385,3,6,16,25,300,400,900,false,350,150,0.1,true,true,true,20,20,true,13,40,true
5998,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.5,true,true,false,31,26,true,18,10,false
5794,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.5,true,true,false,31,26,true,18,40,false
5294,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.3,true,true,true,31,26,true,18,20,false
5045,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.3,true,true,true,31,26,true,10,10,false
4612,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.4,true,true,true,31,26,true,18,10,false
4382,10090.07,90.07,2.001556,3.460257,4.222691,13.437534,0,0.2116,45,2,30,4,11,26,40,300,350,500,true,400,100,0.3,true,true,true,31,26,true,18,10,false
6951,10111.33,111.33,1.686818,3.455989,4.073546,18.01468,0,0.2703,66,2,30,4,10,26,45,250,300,400,true,350,100,0.3,false,true,false,31,26,true,17,20,false
2903,10045.16,45.16,1.157949,3.455682,2.757021,29.894932,0,0.1632,39,1,16385,2,14,22,55,150,250,400,true,250,150,0.3,false,true,true,60,20,false,16,50,true
7460,10111.18,111.18,1.611304,3.455389,4.930377,18.453203,0,0.2231,69,2,30,4,7,28,45,250,250,800,true,350,100,0.3,false,true,false,31,26,true,17,20,false
6502,10111.15,111.15,1.61087,3.454726,4.922498,18.54501,0,0.2233,69,2,30,4,7,28,60,250,250,800,true,350,100,0.3,false,true,false,31,26,true,8,20,false
8312,10111.5,111.5,1.858333,3.452706,3.835569,15.237434,0,0.2871,60,2,30,4,6,28,45,250,400,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7488,10111.5,111.5,1.858333,3.452706,3.937147,15.322486,0,0.2797,60,2,30,4,6,28,60,250,400,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
6265,10092.39,92.39,1.399848,3.451964,4.951233,14.724999,0,0.1849,66,2,30,4,6,28,60,250,250,300,true,350,250,0.3,false,true,false,31,26,true,18,10,false
7646,10093.27,93.27,1.480476,3.446105,5.001072,14.137349,0,0.1857,63,2,30,4,10,26,45,250,250,700,true,400,150,0.3,false,true,false,31,26,true,18,10,false
7476,10110.75,110.75,1.67803,3.442655,4.127842,17.62557,0,0.2653,66,2,30,4,8,28,60,250,300,400,true,350,100,0.3,false,true,false,31,26,true,18,10,false
5098,10074.67,74.67,1.185238,3.439399,4.681505,22.410769,0,0.1582,63,2,30,4,11,24,60,200,250,600,true,150,100,0.3,true,true,true,31,26,true,18,10,false
7031,10110.21,110.21,1.597246,3.433429,5.347404,18.162483,0,0.205,69,2,30,4,8,28,60,250,250,500,true,350,100,0.1,false,true,false,30,26,true,18,10,false
7641,10110.18,110.18,1.596812,3.432767,5.345949,18.159096,0,0.205,69,2,30,4,8,28,60,250,250,900,true,350,100,0.1,false,true,false,30,26,true,18,10,false
7587,10110.18,110.18,1.596812,3.432767,5.345949,18.159096,0,0.205,69,2,30,4,8,28,60,250,250,900,true,350,100,0.1,false,true,false,30,26,true,10,20,false
7937,10094.16,94.16,1.65193,3.432446,3.320169,16.41314,0,0.2804,57,2,30,4,8,28,60,250,300,700,true,400,100,0.3,false,true,false,31,29,false,12,20,false
7054,10091.53,91.53,1.452857,3.429785,5.159526,14.258762,0,0.1758,63,2,30,4,7,30,60,250,250,500,true,300,250,0.3,false,true,false,31,26,true,17,20,false
7466,10090.42,90.42,1.586316,3.428034,4.189991,16.887157,0,0.2135,57,2,30,4,11,22,40,300,250,700,true,400,100,0.3,false,true,false,31,29,false,13,10,false
7554,10110.87,110.87,1.606812,3.426039,6.02882,18.066527,0,0.1819,69,2,30,4,10,22,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,17,20,true
7437,10110.87,110.87,1.606812,3.426039,6.02882,18.066527,0,0.1819,69,2,30,4,10,22,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,18,20,false
6771,10110.87,110.87,1.606812,3.426039,6.02882,18.066527,0,0.1819,69,2,30,4,10,22,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,18,10,true
6198,10110.87,110.87,1.606812,3.426039,6.02882,18.066527,0,0.1819,69,2,30,4,10,22,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,18,10,false
5914,10110.87,110.87,1.606812,3.426039,6.02882,18.066527,0,0.1819,69,2,30,4,10,22,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,17,20,false
7984,10091.51,91.51,1.45254,3.424106,5.158399,14.149531,0,0.1758,63,2,30,4,6,30,60,250,250,500,true,300,250,0.3,false,true,false,31,26,true,18,10,false
7306,10091.51,91.51,1.45254,3.424106,5.158399,14.149531,0,0.1758,63,2,30,4,6,30,60,250,250,500,true,300,250,0.3,false,true,false,31,26,true,17,20,false
7680,10110.37,110.37,1.672273,3.421457,3.086409,15.256252,0,0.3529,66,2,30,4,7,24,25,250,350,800,true,300,150,0.3,false,true,false,31,29,false,12,20,false
7982,10092.44,92.44,1.467302,3.419895,4.956568,14.34684,0,0.1857,63,2,30,4,8,30,60,250,250,500,true,400,150,0.3,false,true,false,31,26,true,17,20,false
4688,10073.16,73.16,1.219333,3.418512,4.228902,20.274444,0,0.1717,60,2,30,4,6,26,45,250,250,700,true,150,150,0.5,true,true,false,31,26,true,9,40,true
3654,10073.16,73.16,1.219333,3.418512,4.228902,20.274444,0,0.1717,60,2,30,4,6,26,45,250,250,700,true,150,150,0.3,true,true,true,31,26,true,18,40,true
5312,10073.28,73.28,1.285614,3.41609,4.557214,19.194429,0,0.1596,57,2,30,4,11,26,45,250,400,400,true,200,150,0.3,true,true,true,31,26,true,18,10,false
7461,10093.38,93.38,1.638246,3.412297,3.292666,16.267994,0,0.2804,57,2,30,4,8,28,60,250,300,900,true,400,100,0.3,false,true,false,31,29,false,12,20,false
4211,10073.23,73.23,1.435882,3.411261,4.875499,15.060463,0,0.1495,51,2,30,4,6,26,50,250,250,400,true,250,200,0.5,true,true,false,31,26,true,17,10,false
6473,10087.42,87.42,1.266957,3.406938,5.76269,15.802944,0,0.1504,69,2,30,4,7,26,40,200,200,400,true,250,250,0.3,false,true,false,31,26,true,10,20,false
3588,10072.92,72.92,1.429804,3.401054,4.85486,14.660738,0,0.1495,51,2,30,4,6,26,50,250,250,500,true,250,200,0.3,true,true,true,31,26,true,18,10,false
5431,10091.62,91.62,1.454286,3.400943,4.354563,12.55636,0,0.2085,63,2,30,4,6,26,50,250,250,800,true,400,250,0.3,false,true,false,31,26,true,17,20,false
6570,10090.63,90.63,1.5105,3.395718,2.528033,13.097183,0,0.3547,60,2,30,4,7,28,60,250,300,300,true,350,250,0.3,false,true,true,30,29,false,9,20,false
3889,10072.95,72.95,1.350926,3.392588,3.623944,17.550199,0,0.1997,54,2,30,4,7,26,60,200,250,500,true,300,150,0.3,true,true,true,31,26,true,18,10,false
4315,10072.78,72.78,1.427059,3.388579,3.642643,16.46579,0,0.1981,51,2,30,4,6,26,50,200,250,700,true,350,150,0.4,true,true,true,31,26,true,18,10,false
4251,10091.42,91.42,1.451111,3.387569,5.664188,14.376796,0,0.1606,63,2,16385,4,8,28,60,250,250,500,true,300,100,0.3,true,true,true,31,23,false,8,10,false
7871,10107.74,107.74,1.282619,3.384156,2.749872,18.916708,0,0.3866,84,2,30,4,6,26,40,250,500,400,true,200,150,0.1,false,true,false,30,29,false,17,10,false
5175,10086.94,86.94,1.449,3.382571,3.712212,12.751887,0,0.2324,60,2,30,4,13,24,40,300,250,500,true,400,250,0.3,false,true,true,30,26,true,18,10,false
2866,10058.01,58.01,1.137451,3.382341,3.639272,12.715397,0,0.1588,51,2,30,3,13,24,40,200,200,700,true,350,250,0.3,true,true,true,31,26,true,18,10,false
7266,10090.75,90.75,1.440476,3.380016,4.865952,13.735025,0,0.1857,63,2,30,4,10,26,45,250,250,1000,true,400,150,0.3,false,true,false,31,26,true,17,20,false
7496,10109.47,109.47,1.586522,3.377715,5.952692,15.704313,0,0.182,69,2,30,4,10,22,45,250,250,700,true,400,100,0.3,false,true,false,31,26,true,18,10,false
5229,10090.24,90.24,1.432381,3.375362,4.675648,14.171987,0,0.1916,63,2,30,4,10,28,45,250,250,500,true,400,200,0.3,false,true,true,30,26,true,18,10,false
7508,10108.56,108.56,1.644848,3.374973,5.229287,15.985942,0,0.2055,66,2,30,4,11,22,40,300,250,700,true,400,100,0.3,false,true,false,31,26,true,17,20,false
6633,10108.56,108.56,1.644848,3.374973,5.229287,15.985942,0,0.2055,66,2,30,4,11,22,40,300,250,700,true,400,100,0.3,false,true,false,31,26,true,18,10,false
5357,10090.51,90.51,2.011333,3.373721,3.853129,13.110428,0,0.2341,45,2,30,4,9,26,45,250,400,500,true,400,100,0.3,true,true,true,31,26,true,18,50,false
5362,10089.6,89.6,1.422222,3.37351,4.801715,14.411584,0,0.1849,63,2,30,4,7,28,60,250,250,300,true,350,250,0.3,false,true,false,31,26,true,17,20,false
7297,10108.31,108.31,1.641061,3.370022,4.036899,14.663495,0,0.2655,66,2,30,4,8,28,60,250,300,900,true,400,100,0.3,false,true,false,31,26,true,10,20,false
6975,10108.31,108.31,1.641061,3.370022,4.036899,14.663495,0,0.2655,66,2,30,4,8,28,60,250,300,900,true,400,100,0.3,false,true,false,31,26,true,11,20,false
1571,10029.76,29.76,1.984,3.363781,0.57764,0.590804,0,0.5126,15,2,16385,4,13,18,55,200,400,900,false,150,100,0.3,true,false,true,52,29,true,18,20,false
6250,10071.48,71.48,0.953067,3.362975,4.69954,16.888702,0,0.151,75,2,30,4,6,24,60,200,250,600,true,150,150,0.5,true,true,false,31,29,false,12,20,false
6369,10107.6,107.6,1.494444,3.361203,4.765279,15.304623,0,0.2236,72,2,30,4,6,28,60,250,250,700,true,400,100,0.3,false,true,false,31,26,true,18,10,false
4057,10046.54,46.54,1.034222,3.360041,3.220761,11.810537,0,0.1439,45,2,30,5,10,22,40,300,250,1000,true,100,250,0.4,true,true,true,31,29,false,12,20,false
7832,10089.23,89.23,1.416349,3.359334,4.397733,14.136224,0,0.2011,63,2,30,4,8,30,60,250,250,500,true,300,250,0.3,false,true,false,31,26,true,10,20,false
7706,10107.66,107.66,1.631212,3.355283,5.185934,15.847972,0,0.2055,66,2,30,4,11,22,40,300,250,900,true,400,100,0.3,false,true,false,31,26,true,18,10,false
8332,10035.91,35.91,1.71,3.35167,2.078125,14.071591,0,0.1719,21,2,30,4,8,28,60,250,250,700,true,350,100,0.3,false,true,false,44,29,false,12,20,false
5043,10066.88,66.88,1.393333,3.351617,3.259259,13.498589,0,0.2034,48,2,30,4,10,22,40,300,250,1000,true,400,100,0.4,true,true,true,31,29,false,13,20,false
3513,10071.25,71.25,1.25,3.349159,5.369254,20.933551,0,0.1323,57,2,30,4,11,26,60,200,250,600,true,200,150,0.3,true,true,true,31,26,true,18,10,false
2290,10066.91,66.91,1.593095,3.342787,2.756902,16.256903,0,0.2419,42,2,16385,5,14,22,35,300,400,500,true,200,250,0.5,false,true,false,49,23,false,11,30,false
1585,10022.72,22.72,1.262222,3.342268,1.142283,4.190656,0,0.1985,18,1,30,4,5,10,60,300,250,500,false,300,250,0.1,false,true,true,78,20,false,10,40,false
7246,10106.7,106.7,1.481944,3.341453,4.725421,15.171532,0,0.2236,72,2,30,4,6,28,60,250,250,900,true,400,100,0.3,false,true,false,31,26,true,17,20,false
1172,10018.16,18.16,1.210667,3.340206,1.034169,5.419831,0,0.1753,15,2,16385,1,6,24,35,250,200,1000,true,300,250,0.3,false,true,false,53,29,true,16,10,false
71,10018.16,18.16,1.210667,3.340206,1.034169,5.419831,0,0.1753,15,2,16385,1,6,24,35,250,200,1000,true,300,250,0.5,false,true,true,53,29,true,16,10,false
6984,10088.79,88.79,1.479833,3.339041,3.13524,11.771847,0,0.2802,60,2,30,4,6,28,60,250,300,900,true,300,250,0.3,false,true,false,31,29,false,12,10,false
7917,10088.25,88.25,1.400794,3.337748,4.236678,13.412232,0,0.2064,63,2,30,4,10,26,45,250,250,700,true,350,250,0.3,false,true,false,31,26,true,17,20,false
6329,10088.25,88.25,1.400794,3.337748,4.236678,13.412232,0,0.2064,63,2,30,4,10,26,45,250,250,700,true,350,250,0.3,false,true,false,31,26,true,18,10,true
4894,10088.25,88.25,1.400794,3.337748,4.236678,13.412232,0,0.2064,63,2,30,4,10,26,45,250,250,700,true,350,250,0.3,false,true,true,30,26,true,18,10,false
7227,10105.81,105.81,1.533478,3.336793,6.133913,18.8181,0,0.1708,69,2,30,4,11,26,50,250,250,700,true,350,100,0.1,false,true,false,30,26,true,17,20,false
6807,10105.81,105.81,1.533478,3.336793,6.133913,18.8181,0,0.1708,69,2,30,4,11,26,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,18,10,false
6349,10105.81,105.81,1.533478,3.336793,6.133913,18.8181,0,0.1708,69,2,30,4,11,26,50,250,250,700,true,350,100,0.3,false,true,false,31,26,true,17,20,false
4819,10071.2,71.2,1.396078,3.332132,4.740346,13.91173,0,0.1495,51,2,30,4,6,26,55,250,250,500,true,300,200,0.5,true,true,false,31,26,true,17,10,false
4384,10071.2,71.2,1.396078,3.332132,4.740346,13.91173,0,0.1495,51,2,30,4,6,26,60,250,250,500,true,300,200,0.3,true,true,true,31,26,true,18,20,false
4457,10071.2,71.2,1.396078,3.332132,4.740346,13.91173,0,0.1495,51,2,30,4,6,26,45,250,250,500,true,300,200,0.3,true,true,true,31,26,true,18,10,false
4343,10071.2,71.2,1.396078,3.332132,4.740346,13.91173,0,0.1495,51,2,30,4,6,26,50,250,250,500,true,300,200,0.3,true,true,true,31,26,true,18,20,false
4317,10071.2,71.2,1.396078,3.332132,4.740346,13.91173,0,0.1495,51,2,30,4,6,26,55,250,250,500,true,300,200,0.3,true,true,true,31,26,true,18,20,false
6740,10072.15,72.15,1.265789,3.32817,3.864488,14.490231,0,0.1852,57,2,30,4,10,28,60,250,250,500,true,150,250,0.3,false,true,false,31,29,false,12,20,false
1057,10024.37,24.37,0.902593,3.327603,1.627923,17.36583,0,0.1491,27,1,16385,5,7,20,30,300,300,600,true,100,150,0.5,false,true,false,78,20,false,7,20,true
5032,10071.02,71.02,1.392549,3.326236,4.728362,13.603097,0,0.1495,51,2,30,4,6,26,45,250,250,600,true,350,200,0.3,true,true,true,31,26,true,18,10,false
6505,10087.75,87.75,1.392857,3.323888,4.210653,13.05182,0,0.2065,63,2,30,4,9,26,45,250,250,700,true,350,250,0.3,false,true,false,31,26,true,17,10,true
7521,10105.26,105.26,1.525507,3.322595,6.087912,18.617378,0,0.1713,69,2,30,4,10,28,45,250,250,700,true,350,100,0.3,false,true,false,31,26,true,17,20,false
7974,10105.97,105.97,1.535797,3.321867,4.693091,15.521634,0,0.2236,69,2,30,4,6,30,60,250,250,700,true,400,100,0.3,false,true,false,31,26,true,7,10,false
7793,10105.27,105.27,1.525652,3.321791,6.08849,18.733061,0,0.1713,69,2,30,4,10,28,60,250,250,700,true,350,100,0.3,false,true,false,31,26,true,10,20,false
594,10020.96,20.96,1.397333,3.321152,1.633671,16.754098,0,0.128,15,0,30,3,13,28,50,150,450,600,true,350,150,0.2,true,true,false,50,29,true,20,20,true
8270,10087.56,87.56,1.389841,3.318856,4.147797,13.070377,0,0.2091,63,2,30,4,8,28,60,250,250,700,true,350,250,0.3,false,true,false,31,26,true,17,40,true
7595,10105.4,105.4,1.59697,3.315466,2.979926,14.61362,0,0.3492,66,2,30,4,6,26,45,250,300,600,true,350,150,0.3,false,true,false,31,29,false,12,20,false
4951,10070.78,70.78,1.241754,3.315342,3.729189,20.754214,0,0.1884,57,2,30,4,8,28,60,250,450,500,true,150,100,0.3,true,true,true,31,26,true,18,10,false
6483,10081.38,81.38,1.17942,3.313904,3.024155,13.2084,0,0.2665,69,2,30,4,6,26,45,250,300,600,true,150,250,0.3,false,true,false,31,29,false,17,10,false
5355,10048.62,48.62,1.080444,3.311935,3.104725,12.251166,0,0.1561,45,2,30,5,10,28,50,250,300,600,true,150,250,0.4,true,true,true,31,29,false,12,20,false
5984,10104.63,104.63,1.291728,3.307675,2.887141,18.386468,0,0.3578,81,2,30,4,6,26,50,300,450,400,true,200,150,0.3,false,true,false,31,29,false,12,20,false
3884,10069.96,69.96,1.295556,3.306627,4.798354,21.664127,0,0.1448,54,2,30,4,10,28,60,250,250,600,true,200,150,0.3,true,true,true,31,26,true,18,10,false
887,10017.23,17.23,1.148667,3.30656,0.970704,9.408904,0,0.177,15,1,16385,3,7,24,55,200,250,600,true,150,300,0.5,false,true,true,67,23,true,13,20,false
7141,10072.31,72.31,1.417843,3.306539,4.127283,13.118567,0,0.1736,51,2,16385,4,8,28,60,250,250,500,true,450,100,0.3,true,true,true,31,26,false,13,20,false
6704,10105.26,105.26,1.525507,3.30631,4.661647,15.043514,0,0.2236,69,2,30,4,7,28,60,250,250,700,true,400,100,0.3,false,true,false,31,26,true,17,20,false
6755,10104.77,104.77,1.518406,3.304157,3.215777,15.71134,0,0.3217,69,2,30,4,6,26,45,250,250,600,true,300,150,0.1,false,true,false,30,29,false,12,20,false
7032,10104.68,104.68,1.517101,3.302684,5.612869,16.840451,0,0.1857,69,2,30,4,11,26,45,250,250,700,true,400,100,0.3,false,true,false,31,26,true,18,10,false
6850,10104.68,104.68,1.517101,3.302684,5.612869,16.840451,0,0.1857,69,2,30,4,11,26,45,250,250,700,true,400,100,0.1,false,true,false,30,26,true,18,40,false
5170,10087.63,87.63,1.390952,3.302417,4.24153,15.025547,0,0.2046,63,2,30,4,7,28,60,250,300,300,true,200,250,0.3,false,true,false,31,26,true,17,20,false
5180,10069.83,69.83,1.293148,3.302341,4.789438,18.095806,0,0.1448,54,2,30,4,10,28,60,250,250,400,true,250,150,0.3,true,true,true,31,26,true,18,10,false
6044,10105.05,105.05,1.522464,3.301709,4.749096,14.992459,0,0.2191,69,2,30,4,7,28,50,250,250,500,true,400,100,0.3,false,true,false,31,26,true,17,20,false
4094,10070.29,70.29,1.378235,3.300818,3.518018,16.882695,0,0.1981,51,2,30,4,6,26,50,200,250,300,true,400,100,0.3,true,true,true,31,26,true,18,10,false
7649,10087.32,87.32,1.455333,3.300316,3.083333,11.64255,0,0.2802,60,2,30,4,6,28,60,250,300,700,true,350,250,0.3,false,true,false,31,29,false,12,10,false
5338,10083.97,83.97,1.473158,3.298659,3.38862,12.308089,0,0.2458,57,2,30,5,10,22,40,300,250,1000,true,350,250,0.3,false,true,true,30,26,true,11,20,false
6338,10087.45,87.45,1.388095,3.297688,4.929538,14.612513,0,0.1758,63,2,30,4,7,28,50,250,250,500,true,200,250,0.3,false,true,false,31,26,true,17,20,false
6687,10083.46,83.46,1.464211,3.296643,2.692258,12.068211,0,0.3071,57,2,30,4,11,22,40,300,250,1000,true,350,250,0.3,false,true,true,30,29,false,9,20,false
8611,10121.23,121.23,1.756957,3.290816,4.435785,18.017917,0,0.27,69,2,30,4,10,26,60,250,350,500,true,350,100,0.1,false,true,false,30,26,true,11,20,false
2438,10035.53,35.53,1.973889,3.29078,0.67101,0.966662,0,0.527,18,2,30,4,5,12,30,300,450,500,false,350,150,0.2,true,false,false,129,26,true,6,40,false
2018,10035.53,35.53,1.973889,3.29078,0.67101,0.966662,0,0.527,18,2,30,4,5,12,30,300,450,500,false,350,200,0.2,true,false,false,133,29,false,8,30,false
1434,10035.53,35.53,1.973889,3.29078,0.67101,0.966662,0,0.527,18,2,30,4,5,12,30,300,450,500,false,350,150,0.4,true,false,false,132,29,false,8,30,false
2306,10063.74,63.74,1.249804,3.290334,2.915828,11.991958,0,0.2179,51,2,30,3,11,26,40,300,400,500,true,200,250,0.4,true,true,true,45,23,false,10,20,false
7064,10104,104,1.507246,3.287222,3.192142,15.707839,0,0.3218,69,2,30,4,6,26,45,250,250,500,true,300,150,0.1,false,true,false,30,29,false,12,20,false
7038,10104.36,104.36,1.512464,3.286591,4.621789,14.909894,0,0.2236,69,2,30,4,7,28,60,250,250,800,true,400,100,0.3,false,true,false,31,26,true,17,20,false
8367,10128.08,128.08,0.948741,3.285918,6.805526,14.135274,0,0.1862,135,1,16385,1,12,26,50,300,150,400,true,350,100,0.2,true,false,false,126,26,true,6,40,false
8215,10103.07,103.07,1.493768,3.276281,4.446506,18.002559,0,0.2295,69,2,30,4,6,30,60,250,250,400,true,350,100,0.3,false,true,false,31,26,true,17,10,true
8709,10121.48,121.48,1.396322,3.268958,4.31392,10.286097,0,0.2779,87,2,16385,4,8,30,60,250,250,800,true,350,250,0.5,true,true,false,31,20,false,8,10,false
2047,10032.42,32.42,1.801111,3.268719,0.594099,0.891708,0,0.543,18,2,16385,4,9,24,25,250,300,800,false,250,100,0.1,true,false,false,110,23,true,18,30,true
1873,10032.42,32.42,1.801111,3.268719,0.594099,0.891708,0,0.543,18,2,16385,4,9,24,25,250,300,800,false,450,100,0.2,true,false,false,122,20,true,17,10,false
1529,10032.42,32.42,1.801111,3.268719,0.594099,0.891708,0,0.543,18,2,16385,4,9,24,25,250,300,800,false,250,100,0.2,true,false,false,122,20,true,8,10,false
6356,10103.39,103.39,1.498406,3.264841,3.949198,14.635722,0,0.2605,69,2,30,4,8,28,60,250,250,800,true,400,100,0.1,false,true,false,30,26,true,18,10,false
4359,10049.65,49.65,1.103333,3.264022,2.510111,13.473241,0,0.1967,45,1,16385,1,11,24,55,200,250,600,true,150,250,0.2,true,true,true,19,29,true,19,40,true
7627,10102.29,102.29,1.482464,3.263554,4.164902,14.827547,0,0.2428,69,2,30,4,6,22,45,250,250,700,true,350,100,0.3,false,true,false,31,29,false,12,20,false
7365,10102.67,102.67,1.555606,3.25698,4.681715,18.080739,0,0.2168,66,2,30,4,11,22,45,250,250,700,true,350,100,0.3,false,true,false,30,26,true,18,10,false
6264,10069.42,69.42,1.44625,3.256094,3.329496,13.208198,0,0.207,48,2,30,5,8,28,60,250,300,900,true,400,150,0.3,true,true,true,31,26,false,12,20,false
4466,10068.69,68.69,1.346863,3.249918,4.573236,13.061004,0,0.1495,51,2,30,4,6,26,45,250,250,700,true,350,200,0.3,true,true,true,31,26,true,18,10,false
7485,10101.83,101.83,1.414306,3.245424,4.322156,18.787544,0,0.2331,72,2,30,4,6,26,50,250,200,600,true,350,100,0.3,false,true,false,31,26,true,7,10,false
6734,10101.83,101.83,1.414306,3.245424,4.322156,18.787544,0,0.2331,72,2,30,4,6,26,45,250,200,600,true,350,100,0.3,false,true,false,31,26,true,11,20,false
